state,county_fips,week,mask_user_pct,mask_mandate,gop_vote_share_2016,deaths_per_10k,COVID_news,retail_visit_per_hundred,COVID_news_cable,urban_population_percentage,image_users,mask_users,population_density,week_counter,week_counter_log,population
Connecticut,9009,2020-03-01 to 2020-03-07,0.010294,"No",43.23545681543215,0.0,0.8354321543215433,3.457954321543216,0.4321543215432155,48.94581,"195","1",633.4529,"1",0.0,"3989218"
Delaware,10001,2020-03-01 to 2020-03-07,0.007826,"No",45.97834568154321,0.0,0.7832154321543216,4.12506936985241,0.5324321543215433,66.234658,"125","1",278.467,"1",0.0,"221801"
Florida,12003,2020-03-01 to 2020-03-07,0.013667,"No",52.35681543215432,0.0,0.9090909090909087,2.559377836712774,0.733788395904437,84.45832,"574","3",468.3519,"1",0.0,"3604352"
Georgia,13229,2020-03-01 to 2020-03-07,0.010000,"No",56.45821543215432,0.0,0.8915432154321543,3.457337883959045,0.5324321543215433,67.83574,"225","2",59.3134,"1",0.0,"4627544"
Hawaii,15001,2020-03-01 to 2020-03-07,0.008619,"No",38.45821543215433,0.0,0.9090909090909087,3.5593215432154324,0.733788395904437,48.23562,"232",1,325.4819,"1",0.0,"1422039"
Idaho,16005,2020-03-01 to 2020-03-07,0.007639,"No",65.12356815432154,0.0,0.7954321543215433,2.195081313778367,0.3456543215432154,44.783333,"144","1",138.639,"1",0.0,"774214"
Illinois,17023,2020-03-01 to 2020-03-07,0.014984,"No",50.56665432154321,0.0,0.9090909090909087,3.33134420174812,0.5632432154321543,95.027868,"1053","5",782.3288,"1",0.0,"12559488"
Indiana,18009,2020-03-01 to 2020-03-07,0.009171,"No",58.65821543215432,0.0,0.9090909090909087,2.559377836712774,0.733788395904437,83.251959,"271","2",735.3129,"1",0.0,"2160981"
Iowa,19003,2020-03-01 to 2020-03-07,0.006915,"No",55.71543215432154,0.0,0.9090909090909087,2.456577350269189,0.6354321543215433,68.312357,"252","1",144.2573,"1",0.0,"1782491"
Kansas,20001,2020-03-01 to 2020-03-07,0.005451,"No",51.25432154321543,0.0,0.9090909090909087,2.13835640807092,0.3456543215432154,77.45909,"345","2",182.6168,"1",0.0,"1497102"
Kentucky,21009,2020-03-01 to 2020-03-07,0.00651,"No",59.78321543215432,0.0,0.9090909090909087,1.842264150943396,0.24321543215432154,73.27462,"294","1",125.5458,"1",0.0,"1960954"
Louisiana,22073,2020-03-01 to 2020-03-07,0.00438,"No",64.43781543215432,0.0,0.9090909090909087,1.842264150943396,0.24321543215432154,66.356942,"181","1",168.73,"1",0.0,"153279"
Maine,23005,2020-03-01 to 2020-03-07,0.00856,"No",44.89231543215433,0.0,0.9090909090909087,3.668982017481256,0.4321543215432155,83.234739,"218","3",187.2293,"1",0.0,"555675"
Maryland,24001,2020-03-01 to 2020-03-07,0.013658,"No",36.12381543215433,0.0,0.8354321543215433,3.957577350269189,0.4321543215432155,70.215744,"232","2",766.2813,"1",0.0,"4241806"
Massachusetts,25003,2020-03-01 to 2020-03-07,0.016524,"No",34.32515681543215,0.0,0.8553215432154322,3.432415094339622,0.4321543215432155,79.41331,"421","8",1024.412,"1",0.0,"2177205"
Michigan,26021,2020-03-01 to 2020-03-07,0.012335,"No",49.33778321543216,0.0,0.8915432154321543,2.668982017481256,0.3456543215432154,67.659539,"367","3",587.4343,"1",0.0,"4193052"
Minnesota,27005,2020-03-01 to 2020-03-07,0.008524,"No",34.74597832154321,0.0,0.8553215432154322,2.942022988505747,0.5324321543215433,67.898463,"345","3",223.6548,"1",0.0,"3198619"
Mississippi,28007,2020-03-01 to 2020-03-07,0.005366,"No",62.65821543215432,0.0,0.9090909090909087,2.0593215432154324,0.3456543215432154,66.965217,"353","1",75.3957,"1",0.0,"1622023"
Missouri,29095,2020-03-01 to 2020-03-07,0.008805,"No",56.09234568154321,0.0,0.9090909090909087,2.0593215432154324,0.3456543215432154,83.432157,"164","2",1115.32,"1",0.0,"3354228"
Montana,30003,2020-03-01 to 2020-03-07,0.007126,"No",52.34568154321543,0.0,0.9090909090909087,2.195081313778367,0.3456543215432154,46.7822,"193","2",38.1595,"1",0.0,"462255"
Nebraska,31009,2020-03-01 to 2020-03-07,0.004687,"No",53.35681543215432,0.0,0.9090909090909087,1.842264150943396,0.24321543215432154,71.227628,"174","1",75.3872,"1",0.0,"1180693"
Nevada,32015,2020-03-01 to 2020-03-07,0.011576,"No",51.16543215432154,0.0,0.8915432154321543,3.5593215432154324,0.5324321543215433,56.325659,"214","3",128.116,"1",0.0,"895539"
New\_Hampshire,33005,2020-03-01 to 2020-03-07,0.010216,"No",39.47832154321543,0.0,0.8553215432154322,2.735942017481256,0.5324321543215433,88.013252,"193","3",123.5675,"1",0.0,"445598"
New\_Jersey,34017,2020-03-01 to 2020-03-07,0.015715,"No",41.03815432154321,0.0,0.8553215432154322,4.3134,0.5632432154321543,96.554798,"325","1",1140.862,"1",0.0,"2853211"
New\_Mexico,35003,2020-03-01 to 2020-03-07,0.007623,"No",51.12832154321543,0.0,0.8876543215432154,1.668982017481256,0.24321543215432154,62.234703,"191","1",27.1492,"1",0.0,"551653"
New\_York,36081,2020-03-01 to 2020-03-07,0.010875,"No",42.23534568154321,0.0,0.8553215432154322,4.059377836712774,0.3456543215432154,89.597588,"574","6",1186.844,"1",0.0,"3055636"
North\_Carolina,37089,2020-03-01 to 2020-03-07,0.0,"No",56.09543215432154,0.0,0.8915432154321543,3.133195543348025,0.5324321543215433,41.34585,"286","2",151.334,"1",0.0,"455084"
North\_Dakota,38011,2020-03-01 to 2020-03-07,0.004366,"No",61.03778321543215,0.0,0.9090909090909087,1.842264150943396,0.24321543215432154,57.633115,"211","2",11.21,"1",0.0,"248886"
Ohio,39099,2020-03-01 to 2020-03-07,0.009174,"No",57.51543215432154,0.0,0.9090909090909087,3.235909494696969,0.5324321543215433,75.836927,"313","2",580.2142,"1",0.0,"1195646"
Oklahoma,40085,2020-03-01 to 2020-03-07,0.003951,"No",62.29927832154321,0.0,0.9090909090909087,2.0593215432154324,0.3456543215432154,67.652851,"425","1",154.4792,"1",0.0,"1570041"
Oregon,41001,2020-03-01 to 2020-03-07,0.007255,"No",41.16085681543215,0.0,0.8553215432154322,2.331398471164965,0.4321543215432155,58.839025,"332","3",90.5596,"1",0.0,"2473127"
Pennsylvania,42023,2020-03-01 to 2020-03-07,0.014873,"No",49.88283215432154,0.0,0.8553215432154322,2.735942017481256,0.5324321543215433,63.727174,"187","2",306.9168,"1",0.0,"5278071"
Rhode\_Island,43003,2020-03-01 to 2020-03-07,0.016166,"No",41.06543215432154,0.0,0.8553215432154322,4.565543215432154,0.3456543215432154,54.8862,"198","2",416.2701,"1",0.0,"854832"
South\_Carolina,44013,2020-03-01 to 2020-03-07,0.005539,"No",56.23556815432154,0.0,0.9090909090909087,2.937868852459016,0.5324321543215433,81.14549,"250","2",173.8919,"1",0.0,"181201"
South\_Dakota,45019,2020-03-01 to 2020-03-07,0.006767,"No",49.57315432154321,0.0,0.9090909090909087,2.331398471164965,0.4321543215432155,53.313789,"216","1",28.5166,"1",0.0,"484834"
Tennessee,46021,2020-03-01 to 2020-03-07,0.008617,"No",54.62337832154321,0.0,0.9090909090909087,2.432415094339622,0.24321543215432154,75.874823,"276","2",314.9416,"1",0.0,"2627457"
Texas,47005,2020-03-01 to 2020-03-07,0.011386,"No",60.08681543215432,0.0,0.9090909090909087,3.0593215432154324,0.3456543215432154,88.324013,"367","1",96.3369,"1",0.0,"18916979"
Utah,49003,2020-03-01 to 2020-03-07,0.000000,"No",50.63568154321543,0.0,0.7832154321543216,2.562937788079092,0.4321543215432155,42.20645,"242","1",8.6733,"1",0.0,"1586914"
Vermont,50001,2020-03-01 to 2020-03-07,0.013144,"No",37.30578321543215,0.0,0.8553215432154322,2.842105263157895,0.5324321543215433,85.043112,"266","4",130.8542,"1",0.0,"435516"
Virginia,51017,2020-03-01 to 2020-03-07,0.010146,"No",48.66992345681543,0.0,0.8553215432154322,3.957577350269189,0.4321543215432155,65.184218,"176","1",375.5478,"1",0.0,"3407718"
Washington,53001,2020-03-01 to 2020-03-07,0.008413,"No",37.74421543215432,0.0,0.8553215432154322,2.842105263157895,0.5324321543215433,64.47427,"236","4",155.72,"1",0.0,"3887557"
West\_Virginia,54003,2020-03-01 to 2020-03-07,0.000000,"No",63.96321543215433,0.0,0.9090909090909087,2.668982017481256,0.5324321543215433,84.495335,"335","2",324.4111,"1",0.0,"119171"
Wisconsin,55009,2020-03-01 to 2020-03-07,0.011471,"No",48.73543215432154,0.0,0.9090909090909087,2.559377836712774,0.5324321543215433,80.905731,"261","3",441.81,"1",0.0,"2627972"
Wyoming,56013,2020-03-01 to 2020-03-07,0.004433,"No",67.55156815432155,0.0,0.9090909090909087,1.842264150943396,0.24321543215432154,78.797618,"245","1",93.7559,"1",0.0,"25546 "
"Utah","49003","2020-03-01 to 2020-03-07",0.0024234567893453,"No",55.36878954146629,"0.00023128948313482","0.909090909090909","2.151456821378784","0.733788395904437",56.65444511746666,"217","1","8.7","1","0","56233"
"Texas","48367","2020-03-01 to 2020-03-07",0.010231642391254781,"No",61.74372497627388,"0.00015659659707421","0.909090909090909","3.740491635218478","0.733788395904437",55.12963121389686,"142","2","129.4","1","0","142268"
"Michigan","26161","2020-03-01 to 2020-03-07",0.015623118875262163,"No",47.38815895430289,"0.00048355990383071","0.909090909090909","3.653166827184237","0.733788395904437",77.40332527386099,"259","4","488.4","1","0","368665"
"California","6029","2020-03-01 to 2020-03-07",0.010829275588255003,"No",37.25904280465466,"0.00023585818482345","0.909090909090909","3.162228120390713","0.733788395904437",73.86588731556319,"382","3","103.3","1","0","903120"
"New York","36075","2020-03-01 to 2020-03-07",0.05692172852117319,"No",30.224856718633593,"0.00045931770025686","0.909090909090909","5.07129173018495","0.733788395904437",85.84100272273391,"258","6","128.3","1","0","1176259"
"Pennsylvania","42111","2020-03-01 to 2020-03-07",0.004684366311062794,"No",53.547557031451125,"0.00023835751645831","0.909090909090909","3.121394897055103","0.733788395904437",72.18463041882548,"198","0","72.4","1","0","73431"
"California","6089","2020-03-01 to 2020-03-07",0.009071129811258643,"No",34.34926346194569,"0.00026089564440185","0.909090909090909","2.857473195326185","0.733788395904437",67.89510147941387,"273","1","46.9","1","0","180523"
"Minnesota","27131","2020-03-01 to 2020-03-07",0.003652927627462409,"No",43.59898519722196,"0.00020519912198359","0.909090909090909","4.203379757813315","0.733788395904437",72.96555875541556,"211","1","129.4","1","0","66972"
"Texas","48473","2020-03-01 to 2020-03-07",0.028191254581135394,"No",71.25137494313945,"0.00031498586784855","0.909090909090909","4.185026536747629","0.733788395904437",52.81526824929366,"324","12","84.1","1","0","55209"
"South Carolina","45019","2020-03-01 to 2020-03-07",0.008604428647260356,"No",44.13233392110397,"0.00040511854005529","0.909090909090909","3.72003641827758","0.733788395904437",55.93918921498692,"287","2","382.3","1","0","411019"
California, 6045, 2020-11-29 to 2020-12-05, 0.019, Yes, 36.62, 0.0001981037163213576, 0.611560693642734, 3.351211557386207, 0.8195143032973514, 71.88, 245, 8, 322.5, 50, 3.9120230054281464, 132521
California, 6039, 2020-12-06 to 2020-12-12, 0.014, Yes, 41.33, 0.0022252175083439395, 0.2955565789473684, 3.53319885955186, 0.5144457086332367, 66.35, 251, 6, 114.4, 51, 3.9120230054281464, 77523
California, 6103, 2020-12-13 to 2020-12-19, 0.0107, Yes, 38.64, 0.0, 0.6045484273648536, 3.5837083486285147, 0.3542456994163939, 79.14, 124, 3, 237.4, 52, 3.93467518869426, 231732
California, 6099, 2020-12-20 to 2020-12-26, 0.0095, Yes, 31.6, 0.0, 0.5113326346527375, 3.2402146048336025, 0.47227647104258827, 75.36, 201, 3, 221.3, 53, 3.9638523310381734, 229824
California, 6057, 2020-12-27 to 2021-01-02, 0.0044, Yes, 33.19, 0.0008496283311643673, 0.411214953271028, 3.7660371550320143, 0.5527110372653795, 80.79, 252, 2, 233.6, 54, 4.004028930358181, 276501
California, 6031, 2021-01-03 to 2021-01-09, 0.0028, Yes, 34.41, 0.0, 0.5074543035074344, 3.3069443659826855, 0.4213355544516849, 92, 149, 1, 293.9, 55, 4.025253521982228, 180232
California, 6101, 2021-01-10 to 2021-01-16, 0.0088, Yes, 34.58, 0.0011267749115344386, 0.5034742852301044, 3.150857457958361, 0.395622480840326, 86.66, 158, 3, 445.5, 56, 4.049834436612008, 297245
California, 6059, 2021-01-17 to 2021-01-23, 0.0112, Yes, 38.75, 0.0, 0.5527851728434862, 4.1055515031314565, 0.5711984701491619, 75.08, 198, 8, 178.5, 57, 4.075118026665738, 189531
California, 6013, 2021-01-24 to 2021-01-30, 0.0059, Yes, 34.74, 0.0, 0.4345321237636665, 2.705495481541707, 0.4422583560107913, 87.43, 283, 6, 1092.7, 58, 4.099505184246578, 107962
California, 6001, 2021-01-31 to 2021-02-06, 0.0101, Yes, 33.04, 0.0014727026833551452, 0.4690224213658142, 3.454456112674881, 0.6338407355257456, 84.38, 157, 4, 141.5, 59, 4.122743766948189, 204773
California, 6107, 2021-02-07 to 2021-02-13, 0.0034, Yes, 37.13, 0.0, 0.31235541742425813, 2.322224953046149, 0.2602229872695054, 69.85, 94, 1, 425.2, 60, 4.097848259662628, 181988
California, 6029, 2021-02-14 to 2021-02-20, 0.0017, Yes, 28.55, 0.0010280581712596713, 0.31328536830783626, 2.5225230375336436, 0.18332016525024115, 73.09, 77, 1, 236.8, 61, 4.109859152094312, 220718
California, 6105, 2021-02-21 to 2021-02-27, 0.0046, Yes, 37.84, 0.0, 0.3633249066569914, 2.543312013387328, 0.305429717250583, 69.35, 167, 1, 373.3, 62, 4.134391171248334, 191532
California, 6083, 2021-02-28 to 2021-03-06, 0.0071, Yes, 53.59, 0.0, 0.0004972244036457463, 0.5166338513391075, 0.5154120647501835, 72.95, 251, 4, 621.6, 63, 4.141873082251912, 198674
California, 6117, 2021-03-07 to 2021-03-13, 0.0045, Yes, 32.83, 0.0, 0.39093515373148435, 2.2530813336126175, 0.27813219812521336, 73.57, 78, 0, 213.7, 64, 4.156800075420894, 222543
California, 6089, 2021-03-14 to 2021-03-20, 0.0022, Yes, 32.56, 0.002175232383414827, 0.3771963755425293, 2.519236584936152, 0.31423015838892133, 73.97, 81, 1, 456.3, 65, 4.172465361595291, 231589
California, 6073, 2021-03-21 to 2021-03-27, 0.0016, Yes, 30.39, 0.001284119551344501, 0.3184268759033128, 2.715818245148625, 0.3126380828096244, 74.5, 121, 1, 352.1, 66, 4.1858506524593, 190310
California, 6021, 2021-03-28 to 2021-04-03, 0.0018, No, 35.42, 0.0015342517476518514, 0.3051693351037933, 2.633301257715754, 0.4298846294231139, 80.53, 142, 1, 254.5, 67, 4.199032743297434, 263135
California, 6017, 2021-04-04 to 2021-04-10, 0.0057, No, 35.55, 0.001604450864717251, 0.361851550345431, 2.4301702251620765, 0.35557655052168514, 67.99, 232, 2, 143.5, 68, 4.212338781323287, 182559
