425861,"2021-01-06 23:13:56","OH","OH05",NA,35,"Female",1.00,"Sometimes",NA,"Lean Democrat","2021-01-06",TRUE
500213,"2021-01-22 10:59:30","IA","IA03",NA,40,"Non-Binary",1.06,"Yes",NA,"Strong Democrat","2021-01-22",TRUE
935734,"2021-02-18 19:18:16","AZ","AZ03",NA,48,"Male",0.92,"Yes",NA,"Lean Democrat","2021-02-18",TRUE
"314620","2020-09-25 14:42:18","Florida","FL14","Hillsborough",35,"Female",1.23,"Yes",NA,"Lean Republican","2020-09-25",FALSE
"659849","2020-10-17 09:19:06","Texas","TX36",NA,42,"Male",1.56,"No",NA,"Strong Republican","2020-10-17",TRUE
"457351","2020-07-16 15:06:50","New York","NY14",NA,29,"Non-Binary",0.92,"Sometimes","Joe Biden","Lean Democrat","2020-07-16",TRUE
"215895","2020-06-25 12:47:31","California","CA18","Santa Clara",38,"Male",1.15,"Yes","Donald Trump","Strong Republican","2020-06-25",TRUE
"638290","2020-08-08 11:09:32","Pennsylvania","PA12",NA,50,"Female",1.34,"No",NA,"Lean Democrat","2020-08-08",FALSE
"149624","2020-06-18 20:58:30","Illinois","IL16",NA,45,"Male",1.21,"Yes","Donald Trump","Strong Republican","2020-06-18",FALSE
"983156","2020-11-10 14:14:28","Georgia","GA10","Troup",27,"Female",0.93,"Sometimes","Joe Biden","Lean Democrat","2020-11-10",TRUE
"478562","2020-07-22 17:39:40","Michigan","MI13","Wayne",32,"Non-Binary",1.10,"Yes",NA,"Strong Democrat","2020-07-22",TRUE
"654876","2020-10-14 20:52:33","Washington","WA08",NA,48,"Male",1.30,"No",NA,"Lean Republican","2020-10-14",FALSE
"324197","2020-09-28 10:14:11","Ohio","OH04","Marion",39,"Female",1.02,"Sometimes","Donald Trump","Strong Republican","2020-09-28",TRUE
"859432","2020-11-02 11:21:06","Arizona","AZ03",NA,28,"Male",1.44,"Yes",NA,"Lean Republican","2020-11-02",FALSE
"268981","2020-07-04 18:11:25","Wisconsin","WI01",NA,43,"Male",1.40,"No",NA,"Lean Democrat","2020-07-04",TRUE
"113674","2020-05-28 14:50:04","Colorado","CO03",NA,31,"Non-Binary",0.96,"Sometimes","Joe Biden","Lean Democrat","2020-05-28",FALSE
"419832","2020-07-28 20:31:38","Minnesota","MN06","Anoka",40,"Female",1.08,"Yes","Donald Trump","Strong Republican","2020-07-28",TRUE
"692523","2020-10-26 09:37:43","Tennessee","TN08",NA,44,"Male",1.24,"No",NA,"Lean Republican","2020-10-26",FALSE
"811295","2020-10-31 18:21:47","North Carolina","NC10",NA,26,"Female",1.35,"Sometimes",NA,"Lean Democrat","2020-10-31",TRUE
"517643","2020-08-20 13:42:46","Missouri","MO01","Saint Louis",41,"Male",1.30,"Yes",NA,"Strong Republican","2020-08-20",FALSE
"621504","2020-08-31 11:11:59","Massachusetts","MA09",NA,49,"Female",1.16,"No","Joe Biden","Lean Democrat","2020-08-31",TRUE
"369597","2020-07-09 14:05:33","Virginia","VA04",NA,30,"Non-Binary",0.98,"Sometimes",NA,"Strong Democrat","2020-07-09",FALSE
"941265","2020-11-16 10:11:16","Connecticut","CT05",NA,34,"Male",1.25,"Yes",NA,"Lean Republican","2020-11-16",TRUE
"274985","2020-07-06 16:16:57","Indiana","IN09",NA,45,"Female",1.50,"No","Donald Trump","Strong Republican","2020-07-06",FALSE
"615879","2020-08-28 18:33:12","Louisiana","LA03",NA,41,"Male",1.42,"Sometimes",NA,"Lean Republican","2020-08-28",FALSE
"412390","2020-07-25 19:49:50","Kentucky","KY04",NA,27,"Female",1.04,"Yes",NA,"Lean Democrat","2020-07-25",TRUE
"659151","2020-10-15 19:03:05","West Virginia","WV03",NA,46,"Male",1.32,"No",NA,"Strong Republican","2020-10-15",FALSE
"532624","2020-08-25 09:56:59","Alabama","AL06",NA,39,"Non-Binary",0.95,"Sometimes",NA,"Lean Democrat","2020-08-25",TRUE
"271984","2020-07-05 15:48:23","North Dakota","ND00",NA,36,"Male",1.18,"Yes",NA,"Strong Republican","2020-07-05",FALSE
"485531","2020-08-01 14:15:20","Oregon","OR06",NA,47,"Female",1.50,"No",NA,"Lean Democrat","2020-08-01",TRUE
"648899","2020-10-11 11:51:05","Nebraska","NE03",NA,28,"Male",1.20,"Yes",NA,"Lean Republican","2020-10-11",FALSE
"321679","2020-09-22 11:27:43","Michigan","MI09",NA,43,"Female",1.14,"Sometimes",NA,"Strong Democrat","2020-09-22",TRUE
"915685","2020-11-07 16:43:14","Utah","UT04",NA,25,"Female",1.08,"No",NA,"Lean Republican","2020-11-07",FALSE
"643198","2020-09-29 17:26:05","Nevada","NV04",NA,38,"Male",1.38,"Yes",NA,"Lean Democrat","2020-09-29",TRUE
"462209","2020-07-18 16:28:47","Iowa","IA02",NA,30,"Non-Binary",1.01,"Sometimes",NA,"Strong Democrat","2020-07-18",FALSE
"537187","2020-08-28 18:20:40","Kansas","KS03",NA,41,"Female",1.48,"No",NA,"Strong Republican","2020-08-28",TRUE
"667824","2020-10-18 17:02:30","Mississippi","MS04",NA,37,"Male",1.12,"Yes",NA,"Lean Democrat","2020-10-18",FALSE
"683859","2020-10-25 10:50:45","New Jersey","NJ07",NA,49,"Male",1.42,"No",NA,"Lean Democrat","2020-10-25",TRUE
"421169","2020-07-30 20:56:51","Montana","MT01",NA,34,"Female",0.98,"Sometimes",NA,"Lean Republican","2020-07-30",FALSE
"819221","2020-11-01 09:47:19","Delaware","DE00",NA,44,"Female",1.40,"Yes","Joe Biden","Lean Democrat","2020-11-01",TRUE
"617409","2020-08-29 11:38:16","Arkansas","AR04",NA,41,"Male",1.36,"No",NA,"Strong Republican","2020-08-29",FALSE
"469115","2020-07-19 13:51:00","Oklahoma","OK05",NA,37,"Non-Binary",1.28,"Sometimes","Donald Trump","Strong Republican","2020-07-19",TRUE
"958142","2020-11-18 10:53:36","South Carolina","SC06",NA,45,"Male",1.26,"Yes",NA,"Lean Democrat","2020-11-18",FALSE
"654151","2020-10-13 18:04:04","Alaska","AK00",NA,32,"Female",1.48,"No",NA,"Strong Republican","2020-10-13",TRUE
"314395","2020-09-24 17:20:18","Wyoming","WY00",NA,40,"Male",1.24,"Sometimes",NA,"Lean Republican","2020-09-24",FALSE
"832101","2020-11-04 11:07:35","Rhode Island","RI01",NA,48,"Non-Binary",1.46,"Yes",NA,"Lean Democrat","2020-11-04",TRUE
"538821","2020-08-29 19:37:08","Vermont","VT00",NA,27,"Female",1.04,"No",NA,"Strong Democrat","2020-08-29",FALSE
"483511","2020-08-01 10:36:43","New Hampshire","NH01",NA,43,"Male",1.44,"Sometimes",NA,"Lean Republican","2020-08-01",TRUE
"647195","2020-10-10 16:58:54","Maryland","MD08",NA,33,"Male",1.32,"Yes",NA,"Lean Democrat","2020-10-10",FALSE
"5003858","2020-06-23 14:10:01","AL","AL01","Baldwin County",45,"Male",0.86,"No","Joe Biden","Weak Democrat","2020-06-23",false
"6204325","2020-09-22 17:35:13","CA","CA39","Orange County",32,"Female",0.78,"Yes","Not Asked","Independent","2020-09-22",true
"6406561","2020-10-08 11:41:05","TX","TX08","Harris County",28,"Non-Binary",0.69,"Sometimes","Donald Trump","Lean Republican","2020-10-08",true
"7104934","2020-11-25 20:15:17","NY","NY16","Westchester County",41,"Female",0.93,"Yes","Joe Biden","Strong Democrat","2020-11-25",true
"4606162","2020-05-29 19:43:43","FL","FL18","Palm Beach County",55,"Male",0.82,"No","Not Asked","Weak Democrat","2020-05-29",false
"7603652","2020-12-30 09:09:14","IL","IL15","Cook County",38,"Male",0.75,"Yes","Joe Biden","Lean Democrat","2020-12-30",true
"6801218","2020-10-31 03:42:32","GA","GA06","Fulton County",29,"Female",0.71,"Yes","Not Asked","Weak Democrat","2020-10-31",true
"4805211","2020-06-17 12:01:03","NC","NC05","Wake County",43,"Male",0.81,"No","Donald Trump","Lean Republican","2020-06-17",false
"6403237","2020-10-05 18:15:56","MI","MI03","Kent County",33,"Non-Binary",0.67,"Sometimes","Joe Biden","Independent","2020-10-05",true
"4603617","2020-05-31 09:13:41","VA","VA10","Fairfax County",48,"Female",0.89,"Yes","Not Asked","Strong Democrat","2020-05-31",true
"5003859","2020-06-24 10:05:19","AZ","AZ02","Pima County",31,"Male",0.73,"Yes","Donald Trump","Lean Republican","2020-06-24",true
"6204326","2020-09-23 15:31:10","ME","ME01","Cumberland County",39,"Female",0.85,"No","Joe Biden","Weak Democrat","2020-09-23",false
"6406562","2020-10-09 13:44:04","CO","CO03","Arapahoe County",25,"Non-Binary",0.65,"Sometimes","Not Asked","Independent","2020-10-09",true
"7104935","2020-11-26 21:14:22","MN","MN04","Ramsey County",46,"Male",0.83,"Yes","Joe Biden","Lean Democrat","2020-11-26",true
"4606163","2020-05-30 21:43:38","SC","SC02","Richland County",35,"Female",0.79,"No","Donald Trump","Lean Republican","2020-05-30",false
"7603653","2020-12-31 11:08:20","OH","OH09","Lucas County",42,"Male",0.77,"Yes","Joe Biden","Weak Democrat","2020-12-31",true
"6801219","2020-11-01 06:39:30","WI","WI05","Waukesha County",34,"Non-Binary",0.70,"Sometimes","Not Asked","Independent","2020-11-01",true
"4805212","2020-06-18 11:56:10","TX","TX22","Fort Bend County",30,"Female",0.72,"Yes","Donald Trump","Lean Republican","2020-06-18",true
"6403238","2020-10-06 19:12:55","CA","CA45","Orange County",40,"Male",0.84,"No","Joe Biden","Strong Democrat","2020-10-06",false
"4603618","2020-05-31 09:13:49","NY","NY19","Dutchess County",49,"Female",0.90,"Yes","Not Asked","Weak Democrat","2020-05-31",true
"5003860","2020-06-25 11:09:17","ME","ME02","Penobscot County",36,"Male",0.76,"Yes","Joe Biden","Weak Democrat","2020-06-25",true
"6204327","2020-09-24 16:27:35","PA","PA09","Lancaster County",32,"Female",0.74,"Sometimes","Donald Trump","Lean Republican","2020-09-24",true
"6406563","2020-10-10 15:50:13","CO","CO06","Arapahoe County",29,"Non-Binary",0.66,"Yes","Not Asked","Independent","2020-10-10",true
"7104936","2020-11-27 23:09:31","MI","MI07","Eaton County",44,"Male",0.80,"No","Joe Biden","Lean Democrat","2020-11-27",true
"4606164","2020-05-31 21:43:50","CA","CA22","Fresno County",33,"Female",0.74,"Yes","Not Asked","Weak Democrat","2020-05-31",true
"20210409","2021-02-23T14:34:15","AL","AL05","Madison",44,"Male",0.98,"Yes","Joe Biden","Weak Democrat","2021-02-23",true
"20210413","2021-01-21T16:58:03","CA","CA27","Los Angeles",32,"Female",1.03,"No","Joe Biden","Strong Democrat","2021-01-21",true
"20210416","2020-11-27T12:17:25","GA","GA11","Fulton",50,"Non-Binary",1.05,"Sometimes","Donald Trump","Weak Republican","2020-11-27",true
"20210420","2021-03-04T09:51:31","IL","IL13","Sangamon",38,"Male",0.95,"Yes","Joe Biden","Lean Democrat","2021-03-04",true
"20210425","2020-10-13T15:00:13","AK","AK01","Anchorage",42,"Female",1.00,"No","Joe Biden","Independent","2020-10-13",true
"20210501","2021-04-16T14:17:35","TX","TX24","Dallas",39,"Male",0.97,"Sometimes","Donald Trump","Strong Republican","2021-04-16",false
"20210503","2021-02-09T19:30:58","KY","KY04","Kenton",34,"Female",1.06,"Yes","Joe Biden","Weak Democrat","2021-02-09",true
"20210505","2021-01-19T11:31:01","NC","NC09","Gaston",53,"Male",0.98,"No","Donald Trump","Weak Republican","2021-01-19",true
"20210509","2021-02-14T18:00:53","MN","MN07","Clay",41,"Female",1.04,"Sometimes","Joe Biden","Lean Democrat","2021-02-14",true
"20210514","2020-12-03T16:56:35","LA","LA06","Livingston",36,"Male",1.02,"Yes","Donald Trump","Strong Republican","2020-12-03",true
"20210517","2021-03-19T12:16:49","MI","MI06","Calhoun",45,"Non-Binary",0.99,"No","Joe Biden","Independent","2021-03-19",true
"20210520","2021-03-29T13:46:51","OR","OR02","Deschutes",49,"Female",1.01,"Sometimes","Joe Biden","Weak Democrat","2021-03-29",true
"20210522","2021-04-06T19:42:22","WV","WV01","Marion",40,"Male",1.03,"Yes","Donald Trump","Weak Republican","2021-04-06",false
"20210526","2021-02-22T14:22:35","VT","VT01","Washington",34,"Female",0.95,"No","Joe Biden","Strong Democrat","2021-02-22",true
"20210530","2020-11-10T10:03:48","IA","IA04","Harrison",39,"Male",0.97,"Sometimes","Donald Trump","Weak Republican","2020-11-10",true
"20210534","2021-03-07T10:33:54","MT","MT01","Beaverhead",43,"Non-Binary",0.99,"Yes","Joe Biden","Independent","2021-03-07",true
"20210538","2021-03-15T09:51:23","RI","RI02","Newport",35,"Female",1.02,"No","Joe Biden","Weak Democrat","2021-03-15",true
"20210545","2021-02-25T11:08:16","WI","WI01","Kenosha",42,"Male",0.99,"Sometimes","Donald Trump","Weak Republican","2021-02-25",true
"20210552","2021-03-26T11:09:01","DE","DE01","Sussex",39,"Female",1.01,"Yes","Joe Biden","Strong Democrat","2021-03-26",true
"20210560","2021-03-05T16:53:24","NY","NY22","Erie",39,"Non-Binary",0.99,"No","Joe Biden","Lean Democrat","2021-03-05",true
"20210569","2020-12-22T09:56:49","FL","FL14","Sarasota",34,"Male",0.94,"Sometimes","Donald Trump","Strong Republican","2020-12-22",true
"20210582","2021-02-20T18:27:50","WA","WA05","Walla Walla",51,"Female",1.04,"Yes","Joe Biden","Weak Democrat","2021-02-20",true
"20210594","2021-01-28T17:06:31","NM","NM02","Eddy",36,"Male",0.98,"No","Joe Biden","Independent","2021-01-28",true
"20210600","2021-01-17T14:49:27","SD","SD01","Yankton",34,"Non-Binary",0.96,"Sometimes","Donald Trump","Weak Republican","2021-01-17",true
"20210607","2020-11-29T14:28:49","CO","CO03","Routt",45,"Female",0.98,"Yes","Joe Biden","Strong Democrat","2020-11-29",true
"20210619","2021-03-09T19:11:25","TN","TN09","Loudon",50,"Male",1.04,"No","Donald Trump","Weak Republican","2021-03-09",false
"20210625","2021-02-12T10:56:56","AZ","AZ09","Pima",49,"Non-Binary",1.01,"Sometimes","Joe Biden","Lean Democrat","2021-02-12",true
"20210636","2021-01-05T16:53:11","ND","ND01","Ransom",44,"Female",1.00,"Yes","Donald Trump","Strong Republican","2021-01-05",true
"20210646","2021-02-27T16:52:45","OK","OK05","Kay",40,"Male",0.96,"No","Donald Trump","Weak Republican","2021-02-27",true
"20210653","2020-10-14T14:00:18","AR","AR04","Hempstead",41,"Female",1.02,"Sometimes","Joe Biden","Weak Democrat","2020-10-14",true
"20210663","2021-02-05T09:34:41","ME","ME01","York",35,"Non-Binary",0.99,"Yes","Joe Biden","Strong Democrat","2021-02-05",true
"20210671","2020-09-26T16:02:55","NE","NE01","Arthur",36,"Male",0.95,"No","Donald Trump","Weak Republican","2020-09-26",true
"20210679","2021-02-28T14:09:29","NH","NH01","Coos",48,"Female",1.05,"Sometimes","Joe Biden","Lean Democrat","2021-02-28",true
"20210686","2021-03-25T16:48:50","ID","ID01","Lemhi",38,"Non-Binary",0.98,"Yes","Joe Biden","Independent","2021-03-25",true
"20210700","2020-11-17T17:05:08","MS","MS04","Washington",40,"Male",0.97,"No","Donald Trump","Weak Republican","2020-11-17",true
"20210710","2021-01-24T11:44:09","NV","NV03","Douglas",37,"Female",1.03,"Sometimes","Joe Biden","Weak Democrat","2021-01-24",true
"20210718","2021-03-12T09:34:27","UT","UT04","Weber",36,"Non-Binary",0.94,"Yes","Joe Biden","Lean Democrat","2021-03-12",true
"20210725","2021-04-02T15:00:58","VA","VA04","Powhatan",46,"Male",1.06,"No","Joe Biden","Strong Democrat","2021-04-02",true
"20210738","2021-02-19T16:25:14","MA","MA08","Worcester",38,"Female",1.01,"Sometimes","Joe Biden","Strong Democrat","2021-02-19",true
"20210751","2021-03-16T18:27:41","MD","MD04","Baltimore City",41,"Non-Binary",0.97,"Yes","Joe Biden","Weak Democrat","2021-03-16",true
"20210766","2021-02-02T11:52:25","NH","NH01","Grafton",51,"Female",1.09,"No","Donald Trump","Weak Republican","2021-02-02",true
"20219927","2021-02-10T14:46:49","IN","IN06","Fountain",42,"Male",1.08,"Sometimes","Donald Trump","Strong Republican","2021-02-10",false
"20219939","2020-10-09T09:36:40","CT","CT05","Fairfield",41,"Female",1.02,"Yes","Joe Biden","Lean Democrat","2020-10-09",true
"20219949","2021-01-01T11:21:59","NE","NE02","Gage",44,"Non-Binary",0.94,"No","Joe Biden","Weak Democrat","2021-01-01",true
"20219962","2021-01-05T16:16:33","WV","WV01","Monongalia",40,"Male",0.98,"Sometimes","Donald Trump","Weak Republican","2021-01-05",true
"20219981","2021-03-09T19:13:01","WA","WA04","Walla Walla",36,"Female",0.96,"Yes","Joe Biden","Strong Democrat","2021-03-09",true
7843511,2020-04-03 06:51:57,IL,IL14,Will,27,Male,0.992,Yes,Joe Biden,Lean Democrat,2020-04-03,TRUE
2191426,2021-01-07 04:28:21,NC,NC11,Buncombe,31,Female,0.853,No,I would not vote,Lean Democrat,2021-01-07,FALSE
8359235,2020-03-25 17:17:43,PA,PA15,Lehigh,41,Male,0.957,No,Donald Trump,Strong Republican,2020-03-25,FALSE
4581567,2020-09-14 10:39:24,MI,MI13,Wayne,60,Female,0.994,Yes,Joe Biden,Lean Democrat,2020-09-14,TRUE
3757929,2020-03-14 12:37:17,CA,CA14,San Mateo,25,Male,0.878,No,I am not sure/don't know,Lean Democrat,2020-03-14,FALSE
2356938,2020-03-24 05:56:16,FL,FL24,Pinellas,50,Male,0.918,No,Donald Trump,Strong Republican,2020-03-24,FALSE
8321916,2021-03-13 08:49:26,TX,TX25,Travis,36,Non-Binary,0.955,Yes,Joe Biden,Lean Democrat,2021-03-13,TRUE
4928326,2021-01-28 16:04:31,NY,NY01,Suffolk,72,Female,0.838,Yes,Joe Biden,Lean Democrat,2021-01-28,TRUE
1593571,2020-09-29 15:15:40,OH,OH04,Allen,64,Male,0.981,No,Donald Trump,Strong Republican,2020-09-29,FALSE
6562737,2021-04-26 08:17:27,CA,CA41,Riverside,32,Female,0.918,Yes,Joe Biden,Lean Democrat,2021-04-26,TRUE
2719182,2020-03-01 12:01:23,GA,GA05,Dekalb,42,Male,0.999,Yes,I would not vote,Lean Democrat,2020-03-01,FALSE
4697824,2020-04-27 13:44:29,MI,MI08,Livingston,67,Male,0.969,No,Donald Trump,Strong Republican,2020-04-27,FALSE
3961947,2020-08-03 14:49:43,IL,IL18,McLean,53,Male,0.897,Yes,Joe Biden,Lean Democrat,2020-08-03,FALSE
2148257,2021-04-20 19:24:57,NY,NY09,Kings,50,Female,0.993,Yes,Joe Biden,Lean Democrat,2021-04-20,TRUE
7213217,2021-03-07 15:40:15,MI,MI01,Alcona,56,Male,0.985,No,Donald Trump,Strong Republican,2021-03-07,FALSE
6623511,2020-06-24 05:43:35,FL,FL27,Miami-Dade,50,Male,0.914,No,I would not vote,Lean Democrat,2020-06-24,FALSE
2938177,2020-03-28 09:03:05,CA,CA47,Orange,64,Female,0.843,No,Joe Biden,Lean Democrat,2020-03-28,FALSE
4583628,2020-09-02 17:45:20,TX,TX03,Rockwall,45,Male,0.918,No,Donald Trump,Strong Republican,2020-09-02,FALSE
3832396,2021-02-11 10:49:41,IL,IL11,DuPage,69,Male,0.975,Yes,Joe Biden,Lean Democrat,2021-02-11,TRUE
4958714,2020-03-27 10:55:20,NY,NY20,Albany,51,Female,0.953,Yes,Joe Biden,Lean Democrat,2020-03-27,TRUE
2812351,2020-03-22 13:16:00,OH,OH16,Lake,27,Male,0.962,Yes,Donald Trump,Strong Republican,2020-03-22,FALSE
3217211,2020-07-23 16:45:17,GA,GA07,Gwinnett,48,Male,0.981,Yes,Joe Biden,Lean Democrat,2020-07-23,TRUE
6623753,2021-04-24 18:45:43,TX,TX31,Williamson,69,Male,0.976,No,Donald Trump,Strong Republican,2021-04-24,FALSE
2311957,2020-04-08 10:49:06,MI,MI06,St. Joseph,31,Male,0.946,No,I would not vote,Lean Democrat,2020-04-08,TRUE
4557613,2020-05-26 16:28:40,CA,CA04,Plumas,49,Male,0.949,No,Joe Biden,Lean Democrat,2020-05-26,TRUE
4672518,2020-03-05 16:02:56,NY,NY16,Westchester,71,Male,0.872,Yes,Joe Biden,Lean Democrat,2020-03-05,TRUE
3469828,2021-03-27 17:25:29,OH,OH05,Van Wert,60,Male,0.955,No,Donald Trump,Strong Republican,2021-03-27,FALSE
3354977,2021-02-10 14:34:17,NY,NY24,Onondaga,38,Non-Binary,0.966,No,I would not vote,Lean Democrat,2021-02-10,FALSE
3741966,2020-04-12 17:17:04,MI,MI07,Clinton,76,Female,0.86,No,Joe Biden,Lean Democrat,2020-04-12,FALSE
6352475,2020-04-28 08:43:55,IL,IL19,Coles,28,Male,0.998,Yes,Joe Biden,Lean Democrat,2020-04-28,FALSE
